module, rotation, UDI-f, UDI-a, UDI-e 
module_6,135.0,58.58,41.42,0.0
module_6,135.0,61.7,38.3,0.0
module_6,135.0,22.99,74.33,2.68
module_6,135.0,71.42,28.58,0.0
module_6,135.0,81.18,18.82,0.0
module_6,135.0,10.71,68.49,20.79
module_6,135.0,10.38,77.95,11.67
module_6,135.0,10.16,67.7,22.14
module_6,135.0,12.03,73.42,14.55
module_6,135.0,16.36,78.11,5.53
module_6,135.0,89.97,10.03,0.0
module_6,135.0,26.03,72.71,1.26
module_6,135.0,24.41,74.08,1.51
module_6,135.0,27.67,71.51,0.82
module_6,135.0,39.18,60.82,0.0
module_6,135.0,40.85,59.15,0.0
module_6,135.0,20.19,76.47,3.34
module_6,135.0,59.37,40.63,0.0
module_6,135.0,14.9,76.36,8.74
module_6,135.0,57.29,42.71,0.0
module_6,135.0,66.14,33.86,0.0
module_6,135.0,78.55,21.45,0.0
module_6,135.0,81.62,18.38,0.0
module_6,135.0,71.34,28.66,0.0
module_6,135.0,81.07,18.93,0.0
module_6,135.0,82.3,17.7,0.0
module_6,135.0,81.18,18.82,0.0
module_6,135.0,13.04,72.71,14.25
module_6,135.0,12.66,74.96,12.38
module_6,135.0,13.56,76.03,10.41
module_6,135.0,100,0.0,0.0
module_6,135.0,10.9,66.44,22.66
module_6,135.0,19.62,76.14,4.25
module_6,135.0,9.64,34.79,55.56
module_6,135.0,9.75,56.99,33.26
module_6,135.0,10.16,64.77,25.07
module_6,135.0,10.77,67.4,21.84
module_6,135.0,9.7,37.26,53.04
module_6,135.0,10.16,57.04,32.79
module_6,135.0,9.62,22.47,67.92
module_6,135.0,11.48,71.59,16.93
module_6,135.0,11.07,69.86,19.07
module_6,135.0,100,0.0,0.0
module_6,135.0,77.89,22.11,0.0
module_6,135.0,75.29,24.71,0.0
module_6,135.0,82.44,17.56,0.0
module_6,135.0,85.01,14.99,0.0
module_6,135.0,85.51,14.49,0.0
module_6,135.0,85.32,14.68,0.0
module_6,135.0,78.03,21.97,0.0
module_6,135.0,10.27,60.03,29.7
module_6,135.0,10.49,62.47,27.04
module_6,135.0,77.81,22.19,0.0
module_6,135.0,82.36,17.64,0.0
module_6,135.0,82.71,17.29,0.0
module_6,135.0,86.82,13.18,0.0
module_6,135.0,99.1,0.9,0.0
module_6,135.0,99.4,0.6,0.0
module_6,135.0,99.21,0.79,0.0
module_6,135.0,99.97,0.03,0.0
module_6,135.0,99.45,0.55,0.0
module_6,135.0,98.9,1.1,0.0
module_6,135.0,98.41,1.59,0.0
module_6,135.0,99.23,0.77,0.0
module_6,135.0,89.67,10.33,0.0
module_6,135.0,89.23,10.77,0.0
module_6,135.0,95.95,4.05,0.0
module_6,135.0,97.97,2.03,0.0
module_6,135.0,81.7,18.3,0.0
module_6,135.0,76.74,23.26,0.0
module_6,135.0,81.86,18.14,0.0
module_6,135.0,96.19,3.81,0.0
module_6,135.0,83.4,16.6,0.0
module_6,135.0,77.37,22.63,0.0
module_6,135.0,81.12,18.88,0.0
module_6,135.0,93.95,6.05,0.0
module_6,135.0,9.62,19.34,71.04
module_6,135.0,9.62,16.88,73.51
module_6,135.0,9.62,15.97,74.41
module_6,135.0,9.62,16.19,74.19
module_6,135.0,9.62,20.36,70.03
module_6,135.0,9.64,18.74,71.62
module_6,135.0,9.64,18.49,71.86
module_6,135.0,9.7,18.38,71.92
module_6,135.0,9.62,17.97,72.41
module_6,135.0,9.7,18.79,71.51
module_6,135.0,9.7,19.4,70.9
module_6,135.0,9.7,20.25,70.05
module_6,135.0,9.64,17.67,72.68
module_6,135.0,9.7,19.12,71.18
module_6,135.0,9.7,20.14,70.16
module_6,135.0,9.75,21.53,68.71
module_6,135.0,9.7,18.08,72.22
module_6,135.0,9.7,21.29,69.01
module_6,135.0,9.78,22.9,67.32
module_6,135.0,9.78,22.79,67.42
module_6,135.0,9.78,25.86,64.36
module_6,135.0,9.78,23.75,66.47
module_6,135.0,9.89,24.68,65.42
module_6,135.0,10.0,27.21,62.79
module_6,135.0,9.62,23.32,67.07
module_6,135.0,9.62,14.58,75.81
module_6,135.0,9.62,16.03,74.36
module_6,135.0,9.62,16.52,73.86
module_6,135.0,9.7,26.82,63.48
module_6,135.0,9.7,29.1,61.21
module_6,135.0,9.62,14.3,76.08
module_6,135.0,9.62,15.4,74.99
module_6,135.0,9.62,14.77,75.62
module_6,135.0,9.62,14.47,75.92
module_6,135.0,9.62,14.47,75.92
module_6,135.0,9.62,14.33,76.05
module_6,135.0,9.62,14.74,75.64
module_6,135.0,9.62,16.27,74.11
module_6,135.0,9.7,18.33,71.97
module_6,135.0,9.7,19.81,70.49
module_6,135.0,9.62,15.18,75.21
module_6,135.0,9.62,15.29,75.1
module_6,135.0,9.62,19.07,71.32
module_6,135.0,9.62,15.34,75.04
module_6,135.0,9.62,14.82,75.56
module_6,135.0,10.16,41.73,48.11
module_6,135.0,10.14,40.27,49.59
module_6,135.0,10.0,31.81,58.19
module_6,135.0,9.89,28.85,61.26
module_6,135.0,9.7,26.36,63.95
module_6,135.0,9.78,21.62,68.6
module_6,135.0,9.78,22.47,67.75
module_6,135.0,9.89,23.89,66.22
module_6,135.0,10.0,26.52,63.48
module_6,135.0,10.0,28.22,61.78
module_6,135.0,10.0,29.29,60.71
module_6,135.0,10.14,33.01,56.85
module_6,135.0,10.11,31.34,58.55
module_6,135.0,10.03,28.44,61.53
module_6,135.0,10.14,36.08,53.78
module_6,135.0,10.08,32.05,57.86
module_6,135.0,10.0,26.99,63.01
module_6,135.0,9.89,23.67,66.44
module_6,135.0,9.78,22.47,67.75
module_6,135.0,10.0,31.26,58.74
module_6,135.0,9.92,27.29,62.79
module_6,135.0,9.89,24.05,66.05
module_6,135.0,9.78,22.9,67.32
module_6,135.0,9.78,21.86,68.36
module_6,135.0,9.89,27.78,62.33
module_6,135.0,9.78,24.88,65.34
module_6,135.0,9.7,21.64,68.66
module_6,135.0,9.7,20.14,70.16
module_6,135.0,9.7,19.04,71.26
module_6,135.0,9.7,23.53,66.77
module_6,135.0,9.7,20.44,69.86
module_6,135.0,9.7,20.14,70.16
module_6,135.0,9.7,18.33,71.97
module_6,135.0,9.62,17.26,73.12
module_6,135.0,9.7,21.45,68.85
module_6,135.0,9.62,17.45,72.93
module_6,135.0,9.62,18.71,71.67
module_6,135.0,9.62,14.79,75.59
module_6,135.0,9.62,14.6,75.78
module_6,135.0,9.7,25.32,64.99
module_6,135.0,9.62,16.82,73.56
module_6,135.0,9.62,17.29,73.1
module_6,135.0,9.62,17.7,72.68
module_6,135.0,9.62,22.93,67.45
module_6,135.0,9.62,21.15,69.23
module_6,135.0,9.78,26.14,64.08
module_6,135.0,9.7,19.37,70.93
module_6,135.0,9.7,18.85,71.45
module_6,135.0,9.64,18.85,71.51
module_6,135.0,9.62,19.7,70.68
module_6,135.0,9.62,17.64,72.74
module_6,135.0,9.89,28.03,62.08
module_6,135.0,9.7,21.42,68.88
module_6,135.0,9.7,20.3,70.0
module_6,135.0,9.7,19.56,70.74
module_6,135.0,9.62,18.77,71.62
module_6,135.0,9.62,16.79,73.59
module_6,135.0,10.0,30.11,59.89
module_6,135.0,9.86,24.47,65.67
module_6,135.0,9.7,21.86,68.44
module_6,135.0,9.7,20.38,69.92
module_6,135.0,9.62,18.33,72.05
module_6,135.0,9.62,16.44,73.95
module_6,135.0,10.11,33.01,56.88
module_6,135.0,9.92,28.88,61.21
module_6,135.0,9.78,22.47,67.75
module_6,135.0,9.7,20.88,69.42
module_6,135.0,9.62,18.44,71.95
module_6,135.0,9.62,16.58,73.81
module_6,135.0,10.14,37.29,52.58
module_6,135.0,10.0,31.23,58.77
module_6,135.0,9.78,24.79,65.42
module_6,135.0,9.7,22.08,68.22
module_6,135.0,9.64,19.07,71.29
module_6,135.0,9.62,17.01,73.37
module_6,135.0,10.27,44.74,44.99
module_6,135.0,10.14,36.9,52.96
module_6,135.0,9.89,28.74,61.37
module_6,135.0,9.78,26.25,63.97
module_6,135.0,9.7,20.49,69.81
module_6,135.0,9.62,18.38,72.0
module_6,135.0,10.41,51.4,38.19
module_6,135.0,10.22,43.12,46.66
module_6,135.0,10.05,34.63,55.32
module_6,135.0,9.89,30.47,59.64
module_6,135.0,9.7,25.12,65.18
module_6,135.0,9.7,24.9,65.4
module_6,135.0,10.55,58.77,30.68
module_6,135.0,10.41,50.52,39.07
module_6,135.0,10.14,41.51,48.36
module_6,135.0,10.11,36.55,53.34
module_6,135.0,9.89,31.92,58.19
module_6,135.0,9.97,38.49,51.53
module_6,135.0,10.93,66.63,22.44
module_6,135.0,10.63,59.07,30.3
module_6,135.0,10.36,47.73,41.92
module_6,135.0,10.19,42.27,47.53
module_6,135.0,10.08,37.59,52.33
module_6,135.0,10.0,44.03,45.97
module_6,135.0,11.21,74.55,14.25
module_6,135.0,10.93,68.63,20.44
module_6,135.0,10.55,56.11,33.34
module_6,135.0,10.36,47.92,41.73
module_6,135.0,10.11,40.9,48.99
module_6,135.0,9.78,40.41,49.81
module_6,135.0,11.48,76.14,12.38
module_6,135.0,11.21,74.27,14.52
module_6,135.0,10.9,64.27,24.82
module_6,135.0,10.44,54.14,35.42
module_6,135.0,10.11,42.93,46.96
module_6,135.0,9.7,37.78,52.52
module_6,135.0,12.0,78.66,9.34
module_6,135.0,11.62,76.47,11.92
module_6,135.0,11.01,70.44,18.55
module_6,135.0,10.63,59.29,30.08
module_6,135.0,10.14,47.97,41.89
module_6,135.0,9.75,38.47,51.78
module_6,135.0,12.49,80.41,7.1
module_6,135.0,12.22,77.18,10.6
module_6,135.0,11.42,73.78,14.79
module_6,135.0,11.01,67.18,21.81
module_6,135.0,10.38,55.84,33.78
module_6,135.0,9.86,44.25,45.89
module_6,135.0,12.74,80.66,6.6
module_6,135.0,12.55,78.52,8.93
module_6,135.0,11.84,74.22,13.95
module_6,135.0,11.21,70.77,18.03
module_6,135.0,10.77,66.38,22.85
module_6,135.0,10.27,60.03,29.7
module_6,135.0,13.23,81.04,5.73
module_6,135.0,12.93,79.07,8.0
module_6,135.0,12.22,76.3,11.48
module_6,135.0,11.34,71.56,17.1
module_6,135.0,10.93,69.75,19.32
module_6,135.0,11.01,76.74,12.25
module_6,135.0,13.78,81.59,4.63
module_6,135.0,13.4,80.36,6.25
